date,pit_id,target_tons,actual_tons,rainfall_mm,excavator_downtime_hrs,dumper_downtime_hrs,blasting_delay_mins
2025-06-23,Keonjhar_Pit_1,800,692,20.7,0.1,1.2,0
2025-06-23,Barbil_Pit_2,850,583,39.3,1.6,3.9,0
2025-06-23,Joda_Pit_3,700,642,2.1,0.0,1.6,15
2025-06-23,Garividi_Pit_1,600,150,108.4,0.6,0.6,15
2025-06-23,Vizianagaram_Pit_2,550,354,25.2,2.1,1.1,0
2025-06-23,Sandur_Pit_1,750,705,4.6,0.0,2.0,0
2025-06-23,Ballari_Pit_2,650,531,20.5,0.6,1.8,0
2025-06-24,Bharveli_Pit_1,850,806,3.3,0.8,0.7,0
2025-06-24,Ukwa_Pit_2,600,426,1.7,4.1,1.8,0
2025-06-24,Tirodi_Pit_3,750,543,30.2,1.6,2.4,0
2025-06-24,Dongri_Buzurg_Pit_4,900,559,65.3,1.0,0.4,45
2025-06-24,Mansar_Pit_5,500,125,61.6,5.0,3.3,90
2025-06-24,Kandri_Pit_6,650,405,43.3,0.3,0.2,60
2025-06-24,Keonjhar_Pit_1,800,709,8.8,2.3,0.0,0
2025-06-24,Barbil_Pit_2,850,710,29.3,0.9,0.1,0
2025-06-24,Joda_Pit_3,700,602,12.3,0.2,2.5,0
2025-06-24,Garividi_Pit_1,600,532,2.4,0.2,0.4,45
2025-06-24,Vizianagaram_Pit_2,550,214,64.6,1.9,0.7,0
2025-06-24,Sandur_Pit_1,750,243,125.4,0.2,0.1,15
2025-06-24,Ballari_Pit_2,650,300,44.6,2.1,1.8,60
2025-06-25,Bharveli_Pit_1,850,445,85.9,2.1,0.6,0
2025-06-25,Ukwa_Pit_2,600,432,19.9,0.7,3.4,0
2025-06-25,Tirodi_Pit_3,750,704,2.5,0.4,0.8,15
2025-06-25,Dongri_Buzurg_Pit_4,900,761,4.3,2.2,0.9,45
2025-06-25,Mansar_Pit_5,500,466,3.8,0.0,1.2,0
2025-06-25,Kandri_Pit_6,650,566,12.4,1.0,0.5,0
2025-06-25,Keonjhar_Pit_1,800,484,69.8,0.4,1.7,0
2025-06-25,Barbil_Pit_2,850,687,6.9,1.6,1.2,45
2025-06-25,Joda_Pit_3,700,416,14.9,4.3,5.1,0
2025-06-25,Garividi_Pit_1,600,287,54.3,2.1,0.4,15
2025-06-25,Vizianagaram_Pit_2,550,241,48.3,4.0,0.9,0
2025-06-25,Sandur_Pit_1,750,593,34.6,0.9,1.0,0
2025-06-25,Ballari_Pit_2,650,407,35.4,0.9,3.4,15
2025-06-26,Bharveli_Pit_1,850,748,6.8,2.1,1.3,0
2025-06-26,Ukwa_Pit_2,600,350,46.5,0.7,2.1,0
2025-06-26,Tirodi_Pit_3,750,521,12.6,4.5,2.6,0
2025-06-26,Dongri_Buzurg_Pit_4,900,703,26.3,1.6,2.2,15
2025-06-26,Mansar_Pit_5,500,283,41.6,0.6,0.2,15
2025-06-26,Kandri_Pit_6,650,285,66.7,0.6,0.6,60
2025-06-26,Keonjhar_Pit_1,800,570,49.8,0.4,1.0,0
2025-06-26,Barbil_Pit_2,850,768,5.2,0.9,0.0,30
2025-06-26,Joda_Pit_3,700,583,21.7,1.1,0.1,0
2025-06-26,Garividi_Pit_1,600,436,24.7,0.9,1.5,15
2025-06-26,Vizianagaram_Pit_2,550,482,8.0,0.3,0.2,30
2025-06-26,Sandur_Pit_1,750,596,4.9,2.3,2.2,15
2025-06-26,Ballari_Pit_2,650,435,13.1,0.3,6.2,30
2025-06-27,Bharveli_Pit_1,850,690,35.6,0.4,0.9,0
2025-06-27,Ukwa_Pit_2,600,485,2.9,1.4,0.5,30
2025-06-27,Tirodi_Pit_3,750,540,38.9,1.6,0.7,0
2025-06-27,Dongri_Buzurg_Pit_4,900,626,22.6,4.0,0.6,45
2025-06-27,Mansar_Pit_5,500,368,23.8,0.4,0.5,0
2025-06-27,Kandri_Pit_6,650,558,3.0,0.5,2.3,15
2025-06-27,Keonjhar_Pit_1,800,651,27.7,0.2,1.0,15
2025-06-27,Barbil_Pit_2,850,849,0.7,0.0,0.2,0
2025-06-27,Joda_Pit_3,700,648,3.7,1.2,1.5,0
2025-06-27,Garividi_Pit_1,600,567,0.3,0.1,0.8,0
2025-06-27,Vizianagaram_Pit_2,550,449,19.8,0.3,0.7,15
2025-06-27,Sandur_Pit_1,750,482,49.3,1.5,1.3,0
2025-06-27,Ballari_Pit_2,650,444,1.0,4.9,1.7,15
2025-06-28,Bharveli_Pit_1,850,789,1.0,1.0,1.1,0
2025-06-28,Ukwa_Pit_2,600,470,20.0,0.6,0.1,30
2025-06-28,Tirodi_Pit_3,750,597,30.3,1.0,1.1,0
2025-06-28,Dongri_Buzurg_Pit_4,900,583,70.9,1.0,0.6,0
2025-06-28,Mansar_Pit_5,500,299,41.0,0.2,0.6,15
2025-06-28,Kandri_Pit_6,650,590,3.5,1.6,0.1,0
2025-06-28,Keonjhar_Pit_1,800,537,57.1,1.0,0.7,0
2025-06-28,Barbil_Pit_2,850,212,119.5,4.5,1.6,0
2025-06-28,Joda_Pit_3,700,591,16.9,1.3,0.2,0
2025-06-28,Garividi_Pit_1,600,433,38.4,0.7,0.7,0
2025-06-28,Vizianagaram_Pit_2,550,368,20.0,0.3,1.5,60
2025-06-28,Sandur_Pit_1,750,473,16.0,3.8,2.4,45
2025-06-28,Ballari_Pit_2,650,427,10.2,5.3,0.2,0
2025-06-29,Bharveli_Pit_1,850,611,37.4,0.8,2.6,15
2025-06-29,Ukwa_Pit_2,600,478,9.4,0.9,1.2,30
2025-06-29,Tirodi_Pit_3,750,564,36.0,0.1,2.4,0
2025-06-29,Dongri_Buzurg_Pit_4,900,851,1.0,0.5,1.5,0
2025-06-29,Mansar_Pit_5,500,385,10.0,0.5,2.2,15
2025-06-29,Kandri_Pit_6,650,405,27.8,0.5,1.1,90
2025-06-29,Keonjhar_Pit_1,800,689,8.6,1.6,2.3,0
2025-06-29,Barbil_Pit_2,850,826,2.1,0.0,0.9,0
2025-06-29,Joda_Pit_3,700,554,7.4,2.4,1.1,15
2025-06-29,Garividi_Pit_1,600,462,2.5,0.5,4.6,15
2025-06-29,Vizianagaram_Pit_2,550,231,60.3,0.4,1.1,60
2025-06-29,Sandur_Pit_1,750,656,4.7,1.4,1.5,15
2025-06-29,Ballari_Pit_2,650,526,28.8,0.3,0.9,0
